symbol,side,entry_price,exit_price,quantity,stop,target,risk_usdt,gross_pnl,fee_usdt,pnl,result,close_reason,balance_after
BTCUSDT,SHORT,66555.9,67641.70470775316,0.046769935778860294,67641.70470775316,64384.290584493654,50.78301645,-50.78301645,6.27641335,-57.0594298,LOSS,STOP_LOSS,10099.5438602
BTCUSDT,LONG,67742.0,66498.65681776189,0.04061446591929696,66498.65681776189,70228.68636447622,50.497719301,-50.4977193,5.45211258,-55.94983188,LOSS,STOP_LOSS,10043.59402832
SOLUSDT,SHORT,78.87,80.7123749233086,27.257193694004908,80.7123749233086,75.1852501533828,50.2179701416,-50.21797014,4.3497677,-54.56773785,LOSS,STOP_LOSS,9989.02629047
ETHUSDT,SHORT,2057.61,2078.8808739201017,2.3480526300872846,2078.8808739201017,2015.0682521597967,49.94513145235,-49.94513145,9.71269828,-59.65782973,LOSS,STOP_LOSS,9929.36846074
BTCUSDT,LONG,67325.0,67049.93781740281,0.18049315916468714,67049.93781740281,67875.12436519437,49.6468423037,-49.6468423,24.25375704,-73.90059934,LOSS,STOP_LOSS,9855.4678614
BTCUSDT,SHORT,67060.6,66603.59424388548,0.21565303564645782,67289.10287805727,66603.59424388548,49.27733930699999,98.55467861,28.82508925,69.72958937,WIN,TAKE_PROFIT,9925.19745077
BTCUSDT,SHORT,66620.2,66931.82242296914,0.15925037351616939,66931.82242296914,65996.95515406171,49.62598725384999,-49.62598725,21.26820945,-70.89419671,LOSS,STOP_LOSS,9854.30325406
ETHUSDT,SHORT,2039.1,2051.1748067491963,4.080522139501709,2051.1748067491963,2014.9503865016075,49.27151627029999,-49.27151627,16.69045691,-65.96197318,LOSS,STOP_LOSS,9788.34128088
SOLUSDT,SHORT,79.79,78.61604161507708,83.37894602220169,80.37697919246148,78.61604161507708,48.941706404399994,97.88341281,13.20772879,84.67568402,WIN,TAKE_PROFIT,9873.0169649
BTCUSDT,SHORT,66676.6,66966.75458568697,0.1701337399428829,66966.75458568697,66096.2908286261,49.36508482449999,-49.36508482,22.73724373,-72.10232856,LOSS,STOP_LOSS,9800.91463634
SOLUSDT,SHORT,79.41,80.37379480299283,50.84544244223748,80.37379480299283,77.48241039401432,49.00457318169999,-49.00457318,8.12427774,-57.12885092,LOSS,STOP_LOSS,9743.78578542
SOLUSDT,LONG,80.53,82.77524897185933,43.39735106236794,79.40737551407034,82.77524897185933,48.71892892709999,97.43785785,7.08701522,90.35084263,WIN,TAKE_PROFIT,9834.13662805
BTCUSDT,LONG,69092.4,68430.08723356762,0.07424088079279285,68430.08723356762,70417.02553286472,49.170683140249984,-49.17068314,10.20979058,-59.38047372,LOSS,STOP_LOSS,9774.75615433
SOLUSDT,SHORT,79.87,80.89474208762074,47.6937381240251,80.89474208762074,77.82051582475854,48.87378077164998,-48.87378077,7.66747151,-56.54125228,LOSS,STOP_LOSS,9718.21490205
BTCUSDT,LONG,68670.0,70252.98393137284,0.061391747000374676,67878.50803431358,70252.98393137284,48.59107451024998,97.18214902,8.52872468,88.65342434,WIN,TAKE_PROFIT,9806.86832639
BTCUSDT,LONG,70261.8,72375.91659993748,0.04638754705714903,69204.74170003126,72375.91659993748,49.034341631949985,98.06868326,6.61661379,91.45206947,WIN,TAKE_PROFIT,9898.32039586
BTCUSDT,LONG,72738.2,71238.63374510937,0.033003944852646724,71238.63374510937,75737.33250978123,49.491601979299986,-49.49160198,4.75180348,-54.24340546,LOSS,STOP_LOSS,9844.0769904
BTCUSDT,LONG,71276.7,73519.60507968714,0.043889851066604785,70155.24746015643,73519.60507968714,49.22038495199999,98.4407699,6.35508826,92.08568164,WIN,TAKE_PROFIT,9936.16267204
BTCUSDT,LONG,73427.1,72960.15511772089,0.10639545532164742,72960.15511772089,74360.98976455824,49.680813360199984,-49.68081336,15.57493866,-65.25575202,LOSS,STOP_LOSS,9870.90692002
SOLUSDT,SHORT,82.2,82.85506093670983,75.34342506819668,82.85506093670983,80.88987812658034,49.35453460009998,-49.3545346,12.43581362,-61.79034822,LOSS,STOP_LOSS,9809.1165718
BTCUSDT,SHORT,70922.9,71491.81716593613,0.0862086535538035,71491.81716593613,69785.06566812772,49.04558285899998,-49.04558286,12.27738101,-61.32296387,LOSS,STOP_LOSS,9747.79360793
BTCUSDT,LONG,71623.0,72924.23536439768,0.0749118405065951,70972.38231780117,72924.23536439768,48.73896803964998,97.47793608,10.82829944,86.64963664,WIN,TAKE_PROFIT,9834.44324457
ETHUSDT,LONG,2250.23,2320.957229859848,1.3904748233541369,2214.866385070076,2320.957229859848,49.17221622284998,98.34443245,6.35612076,91.98831169,WIN,TAKE_PROFIT,9926.43155626
BTCUSDT,LONG,74103.1,76072.71870529151,0.05039773195488049,73118.29064735425,76072.71870529151,49.63215778129998,99.26431556,7.56852066,91.69579491,WIN,TAKE_PROFIT,10018.12735117
BTCUSDT,LONG,76249.6,75545.64896393356,0.0711564216678311,75545.64896393356,77657.50207213288,50.090636755849985,-50.09063676,10.80120674,-60.8918435,LOSS,STOP_LOSS,9957.23550767
BTCUSDT,LONG,75717.8,77381.70906698053,0.05984242591897921,74885.84546650974,77381.70906698053,49.78617753834998,99.57235508,9.16184603,90.41050905,WIN,TAKE_PROFIT,10047.64601672
SOLUSDT,LONG,89.74,87.92693724840473,27.709040980184813,87.92693724840473,93.36612550319053,50.23823008359998,-50.23823008,4.92298045,-55.16121053,LOSS,STOP_LOSS,9992.48480619
BTCUSDT,SHORT,75908.8,74730.36653438,0.0847946455842768,76498.01673281,74730.36653438,49.96242403094999,99.92484806,12.77339474,87.15145332,WIN,TAKE_PROFIT,10079.63625951
SOLUSDT,SHORT,84.82,85.94588200182022,44.76328888468815,85.94588200182022,82.56823599635953,50.39818129754999,-50.3981813,7.64404251,-58.04222381,LOSS,STOP_LOSS,10021.5940357
BTCUSDT,LONG,75668.6,77684.3606893198,0.049716189470297135,74660.7196553401,77684.3606893198,50.10797017849999,100.21594036,7.62412485,92.59181551,WIN,TAKE_PROFIT,10114.18585121
BTCUSDT,LONG,77571.3,79374.867967195,0.056078761849713644,76669.51601640251,79374.867967195,50.57092925604999,101.14185851,8.80134678,92.34051174,WIN,TAKE_PROFIT,10206.52636295
